,0,1,2
0,1.0450261729124328,-0.08656645351358704,0.050125007568990236
1,1.0387121354000084,-0.1738369196148042,0.10147356316221344
2,1.027454972351861,-0.26003333929054745,0.15389608463490076
3,1.0107524192080952,-0.343410064323815,0.20705636286822449
4,0.9885297828150859,-0.4227569449618299,0.2604624224902757
5,0.9611575227195498,-0.49713114883350557,0.3132719406468305
6,0.9291714427709545,-0.5671196336889939,0.36504094278206606
7,0.8937773205181408,-0.6303828900509761,0.4155316931625419
8,0.8560448277626086,-0.6858460208895532,0.464268250190612
9,0.8170795416539288,-0.7330444708784775,0.5097514164068616
10,0.7786418614924533,-0.7719954576151764,0.549807332597598
11,0.7426377671603731,-0.8024111470155711,0.582133983094222
12,0.7114474805515841,-0.8240927919520356,0.6038071230428388
13,0.6872393701122373,-0.8365206250950852,0.6120984366905191
14,0.67178582313547,-0.839304841870598,0.6043788283913923
15,0.6658264588178675,-0.8315922217686061,0.5786114492867865
16,0.6684116647999053,-0.8119361471980235,0.5338995414868863
17,0.6763054533447554,-0.7784817014024066,0.47078148909242373
18,0.6836518509580348,-0.7287581284428019,0.3909580871282192
19,0.6820183143824211,-0.6597635609392875,0.2963661429984191
20,0.6604447551450164,-0.5683934506322016,0.18719598834762838
21,0.604255044912614,-0.44922709376019204,0.0592013004774915
22,0.492828923948637,-0.3022014164629791,-0.09624578439869261
23,0.2932630333674844,-0.13463983519721667,-0.2916631736015139
24,-0.08501749660493335,0.042568278318737635,-0.6163227000875169
25,-1.000929806280028,-0.1172182280257387,-1.4351712538942278
26,-1100.987742137658,-130.75607389514565,-666.8416141548296
